"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","target"
-238.30279272205,-7.04693166073412,-0.208211280287476,"s",NA,"l",-0.726167172526941,-15.7313650645427,-66.6696082151961,770.517262984029,-289068.901107863,11.0075289249092,"a",NA,110.073894712004,-309.650552508272,"r1",NA,180.681877214424,-0.158458292490921,"w2","a",-229.912736804414,-0.724341201347299,-5894.58238223103,27.1021992674963,0.0812532614315671,"b","r1","m",1
67.4910709514423,-7.04693166073412,-0.342146050719079,"s",NA,"s",-1.18112592417095,-14.0642264798842,-199.164377422837,345.635622000948,-15782627.2326032,10.5780714464725,"c",NA,49.3765174287069,-903.656593850541,"b2",NA,253.959844059393,0.468193906462234,"r3","a",-1074.54249399681,-1.15695304549333,-5908.94653721855,-2.68708238251724,0.152421643622126,"b","k1","r",0
-75.514454506211,-7.04693166073412,-0.361110266001429,"s",NA,"u",-1.22618009180948,-15.423287236263,-113.291094574442,2167.5430033488,-39121.221606329,10.2749168086505,"a",NA,309.6490004784,-859.910748619724,"e2",NA,433.230945385247,1.06834860466487,"h3","a",959.973417897362,-0.769432093271154,-5905.41524307998,19.080731894532,0.0971298886140329,"b","z2","l",0
7.06056350714711,-8.79239999856159e-63,-0.137227168918122,"v",FALSE,"z",-0.514147560110316,-17.8297223956659,-219.025265778601,2458.59144586745,-96.9718132105349,10.966309894882,"c",NA,351.227349409636,873.584323187827,"y1",-3047.9539088998,223.451082034595,0.214525848063487,"i1","a",1910.07221756514,-1.14683255710096,-5915.79199053307,17.7591910986262,0.0185133701244146,"b","z2","y",0
76.6781434968976,-7.04693166073412,-0.4280118032475,"s",FALSE,"u",-1.58838026302122,-12.9018303400939,-219.826266553796,611.232982878238,-39121.221606329,9.80241563244425,"c",NA,87.318997554034,-1341.44331987396,"x2",426.503261430344,150.018448526748,0.143086336002152,"x4","a",-2373.08283649146,-1.15846532392551,-5912.41919886197,13.5255936434187,-0.161453287303644,"b","q1","y",0
-106.742621610347,-7.04693166073412,-0.420110046879854,"s",NA,"s",-1.52300754919276,-12.2924406680502,-134.842256628013,390.730432337994,-96.9718132105349,11.0177031629632,"d",NA,55.818633191142,279.507830408954,"n2",-986.902301500153,153.756265329503,-0.433012306025856,"q4","b",391.696751081931,-1.15845831651517,-5901.05301070172,33.1504460241577,0.278603222869687,"b","s1","s",0
-345.854949893828,-7.04693166073412,-0.230204502177425,"s",NA,"u",-0.877231146373786,-14.3980150493234,-245.140718517171,454.325429197024,-2135946.32674223,11.1847641139581,"c",NA,64.903632742432,-736.754142602412,"c1",-2178.48612135234,292.941945279837,0.541542682945707,"x4","a",-317.185718503754,-0.555970579458187,-5900.99247179197,11.0722937643573,-0.145658706124203,"b","k1","h",0
8.46680687039995,-7.04693166073412,-0.50149813746661,"s",FALSE,"l",-1.83838672266249,-11.719587312391,-26.6761187998988,238.983354991487,-116618718.010216,10.9723580049919,"e",NA,34.1404792844981,904.058316935857,"e2",-2058.14013468784,241.534642542712,0.78827373243594,"u4","b",367.87827446243,-1.11935717347521,-5907.6658780371,-9.90202647329551,-0.120489095886574,"b","s1","m",1
103.947396540052,-7.04693166073412,-0.897902915243525,"s",FALSE,"l",-3.86759109649993,-11.2180023269635,-239.925765558047,252.834267294549,-861702249.562859,10.9376124980549,"c",NA,36.1191810420784,243.07394491758,"p1",NA,172.531014490396,-0.286822631482908,"o4","b",186.881890986812,-1.09049927844208,-5918.81333498635,31.8615448777774,0.150208512837948,"b","s2","m",0
-78.649208383597,-1.38264959442029e-06,-0.258255737282569,"s",NA,"s",-0.893132617305033,-15.4386234678319,-15.5152091608532,535.354598687299,-39121.221606329,11.1067308036023,"d",NA,76.4792283838999,-632.725851106429,"z2",NA,280.113296125084,1.53895130627016,"y2","a",-764.890278527014,-0.852358459563199,-5899.38293433721,45.5912251236701,0.00143409559179743,"b","m1","s",1
157.740110408853,-7.04693166073412,-0.835874127757503,"s",NA,"l",-3.5177587360125,-10.0258358553043,-31.1607576643769,263.397495848222,-289068.901107863,10.6518536176394,"e",NA,37.6282136926032,22.9761621332914,"p1",NA,215.534683644734,0.996336643262053,"y2","b",-72.1485495313648,-1.15282626486701,-5885.71888899358,-0.127582469838007,0.207848894378657,"b","s1","x",0
-211.190837394299,-7.04693166073412,-0.813617513988633,"s",FALSE,"l",-3.41881625021808,-10.717770538439,-154.06351672808,188.856474538391,-317002542.025359,9.55392012900707,"d",NA,26.9794963626272,-175.635431453541,"r1",NA,133.786663390584,-0.116384140100743,"f1","b",169.699467651433,-0.978180732659573,-5909.12216715103,-13.1247776227722,0.274868652230701,"b","r2","x",0
73.2848384801924,-7.04693166073412,-0.704968363933498,"s",NA,"u",-3.47358798342571,-11.9690266082017,-138.643131163085,221.190614051538,-35.6739364532731,11.0275199916055,"d",NA,31.5986591502198,-357.478084161908,"z2",-2441.40988038189,260.981804433726,0.0520845519121572,"w2","b",-135.62575795309,-1.15429822776565,-5904.05736181367,-6.43379950926715,0.0837630024461731,"b","s1","m",0
-38.7418194128146,-7.04693166073412,-0.645046711478848,"s",FALSE,"l",-2.43027480732556,-11.5815612282716,-251.048056132598,302.646189098109,-4.82794229406863,10.2588683138352,"c",NA,43.2351698711584,148.57458496396,"b2",-1262.38234600617,243.078140734557,0.293269469641386,"g3","b",218.299309684527,-1.076466855346,-5885.688589131,1.50412389732179,0.26295624230295,"b","s2","x",0
-77.0062784951838,-7.04693166073412,-0.263918662679382,"s",NA,"u",-1.02476146001369,-15.7683524465617,-40.9993091575457,1395.5938898888,-35.6739364532731,10.6940761794024,"e",NA,199.3705556984,1421.92584187687,"k1",-1353.96651133587,286.591106790941,0.562122796579671,"g2","a",-1100.82895742836,-1.15847035232763,-5897.83619010394,-0.60148710073779,-0.305264390141634,"b","k1","n",0
73.5646624779027,-7.04693166073412,-0.509926677592099,"s",FALSE,"l",-2.08662635220028,-12.8472513983343,-137.042508864999,264.703362864376,-106342.505799603,11.1919023780387,"d",NA,37.8147661234823,-436.442152860998,"b2",-2024.64093680616,238.359164623506,-0.541779547961262,"w2","a",-506.743932851681,-1.09709642451896,-5885.43988430212,-10.6639539821358,-0.291763339624159,"b","z2","m",0
60.9999686807213,-7.32795619795824e-10,-0.657031041969778,"s",NA,"l",-2.22267227016762,-10.6401872493261,-37.9321968478784,264.32298972609,-14391.8931424805,9.50865660558083,"e",NA,37.7604271037271,-107.646797197298,"p1",NA,180.171406817213,0.129172861149471,"o3","b",-264.282925437969,-1.15847725625651,-5927.24814043309,1.75041583767696,0.218352683284745,"b","z2","x",0
334.81667004197,-7.04693166073412,-0.379811089404859,"s",NA,"s",-1.2438483928442,-13.4151430320153,-236.923478106639,966.726810609667,-14391.8931424805,10.2268026944695,"e",NA,138.103830087095,-955.774168303334,"d1",-2134.42404421189,309.128198803559,-0.0941264793024787,"h4","a",-1503.61161680401,-1.13844915301127,-5919.44923301854,-6.74063796610198,0.10792249299315,"y","k1","h",0
-298.156638781243,-7.04693166073411,-0.323050139497267,"s",FALSE,"s",-1.34809136894904,-13.0290308489883,-212.443473786816,587.712840034417,-116618718.010216,10.360388749096,"c",NA,83.9589771477738,1489.45579231182,"p1",NA,198.400246026881,0.433482888892271,"h4","a",-872.767210732979,-1.0832211395387,-5891.54193729598,-13.7517380918414,-0.429206383394841,"b","s1","h",0
97.9135036184535,-7.04693166073412,-0.254568250977667,"s",NA,"i",-0.94172044515051,-15.217601306987,-196.236569595812,1830.2562083194,-116618718.010216,11.1193825057418,"c",NA,261.465172617057,4156.75467696944,"n2",-1820.92735206978,231.534116738029,-0.0179320401959437,"m2","a",3269.87552490231,-0.946570319145079,-5905.21000840341,46.4571285959335,-0.0375910934225058,"b","d2","p",0
-191.330660124718,-7.04693166073412,-0.716952694424428,"s",FALSE,"l",-2.77834033770952,-11.5003694140837,-264.41990721398,229.476449293181,-35.6739364532731,11.022395609024,"b",NA,32.7823498990259,155.814594300063,"z2",NA,239.428218719736,0.467022723266552,"p2","b",236.839927060951,-1.15275503536643,-5897.55962694108,24.2042102873206,0.200099177583319,"b","s1","m",0
-120.51152383507,-7.04693166073412,-0.822046054114122,"s",FALSE,"l",-3.27040252152644,-9.91758010305371,-250.659106983041,178.593668081198,-4.82794229406863,10.2926869965124,"e",NA,25.5133811544569,-287.668205321117,"z2",-3028.72054371272,253.770676638633,-0.435877726377076,"o4","b",-449.749196283673,-1.15847802886576,-5886.44496381691,22.2971522875642,-0.0399649245850194,"b","k1","x",0
-167.766500087594,-7.04693166073412,-0.183452443668852,"s",NA,"s",-0.621040781370364,-14.3560659453264,-258.428435208047,989.384451305527,-96.9718132105349,10.7358975459184,"b",NA,141.34063590079,1880.1839566173,"x2",NA,248.12358320079,-0.331385462140134,"i2","a",890.772296339041,-1.1570101627208,-5898.66560031067,-4.63677446846844,-0.324647765080707,"b","s1","h",0
-192.139254089418,-7.04693166073412,-0.542850662457291,"s",FALSE,"l",-2.00623558249231,-10.9081202361463,-264.695757674659,432.755607221484,-96.9718132105349,10.8603829042234,"b",NA,61.8222296030691,260.491938392844,"e2",-918.033249356755,84.03140714816,-0.355403921202829,"r4","b",406.574117470562,-1.15803645566815,-5896.34268830836,-5.50178384017427,-0.326222300974184,"b","k1","m",0
-6.48880675836687,-7.04693166073412,-0.569453242228366,"s",FALSE,"l",-1.96118141485378,-10.8855669544274,-32.722760897968,257.304257359119,-4.82794229406863,10.6584880644683,"e",NA,36.7577510513028,-71.6700965604815,"e2",NA,223.458123005591,0.331035241551737,"y2","b",224.922008061656,-0.747179388875908,-5900.60624982143,45.5504005072689,0.0470931490692589,"b","r2","m",0
-87.1058522663835,-7.04693166073412,-0.0912652860463131,"s",FALSE,"w",-0.325980154090561,-18.934382134256,-309.429047630562,1512.24245988277,-116618718.010216,10.9193051200236,"b",NA,216.03463712611,5734.95679490115,"x2",NA,265.705122476891,0.0959632899821193,"l3","a",1662.60579101098,-1.15847629955857,-5895.11521265356,-5.21918056799765,0.0983085933185134,"b","m1","p",0
-269.919407142719,-7.04693166073412,-0.216903212291887,"s",FALSE,"z",-0.915217993598431,-14.024532704059,-23.6503840593332,1364.97264087736,-317002542.025359,10.6540737715752,"e",NA,194.996091553909,658.506580003251,"n2",-82.9584319463743,82.4740617133565,-0.53555754911806,"h3","a",-892.897062041403,-1.10340529848059,-5894.76953395458,-3.19504283505722,0.221748530708193,"b","k1","y",0
23.6870700675911,-7.04693166073412,-0.567741195015376,"s",FALSE,"l",-2.18998591325339,-11.8210770801259,-79.4783795437189,418.337769349257,-716.530167827667,10.8231081454386,"a",NA,59.7625384784653,502.038436206181,"x2",-2034.19880176916,221.347005201951,0.0426344086608855,"p1","b",337.979308689659,-1.15235344211551,-5883.59730795316,-5.15732739592587,-0.0281108663853866,"b","s1","m",0
39.2385857289747,-7.04693166073412,-0.484772753155092,"s",FALSE,"l",-2.09722733282112,-12.9505454286067,-58.0296269736746,341.953028560218,-289068.901107863,10.5876833923967,"e",NA,48.8504326514597,-726.955397047524,"o1",-2624.92600224797,293.869710558079,-0.898580679580023,"b1","a",-592.454390433005,-0.430083864145623,-5873.95607222138,-1.26299565700948,0.0953901120259458,"b","z2","m",0
24.6738759033943,-7.04693166073412,-0.740789659466827,"s",FALSE,"l",-2.72975250986405,-9.73580065239966,-252.396275259163,253.260672850844,-15782627.2326032,10.491815668049,"a",NA,36.1800961215491,-348.884507862967,"e2",-1973.92223826139,202.420875164643,0.595188814347665,"o3","b",-131.234664534256,-1.15767081716523,-5904.06166962671,18.9111606834838,0.00905953570356988,"b","k1","x",0
-145.288117097304,-7.04693166073412,-0.451585376410978,"s",FALSE,"s",-1.8189515915243,-12.6081866121143,-2.84125974498689,686.394230451771,-1947.73093474866,10.1244457939559,"e",NA,98.0563186359673,-849.31005586094,"f2",NA,35.2670502239093,0.0221948588492049,"h4","b",-696.323515050794,-1.01986487811749,-5907.87953639462,5.32831628018791,0.0800679125071359,"b","s1","r",0
-470.015297159354,-7.04693166073412,-0.646758758691838,"s",NA,"l",-2.77303984739911,-12.1936572941216,-147.545859968402,412.215457754043,-35.6739364532731,9.55339853840209,"d",NA,58.8879225362919,-66.3817419149796,"y1",NA,121.746602987386,0.186687529891933,"l4","b",-215.237029511356,-0.915952735593417,-5908.20330676513,0.516755117928622,0.29012269571718,"b","z2","x",0
-114.355210653106,-7.04693166073412,-0.377177170615643,"s",NA,"l",-1.22883033696469,-14.1300820625033,-220.466584435646,434.131734244073,-14391.8931424805,10.4546532366513,"c",NA,62.0188191777247,1402.53970507691,"j2",NA,324.720898472317,-0.235872791561197,"o4","a",-640.580133267898,-1.09573969279855,-5897.37771929695,0.0334947181885786,0.245928042756385,"b","r2","r",0
-56.3828191711215,-7.04693166073412,-0.444210403801175,"e",FALSE,"l",-1.84280379792117,-12.7299743333962,-77.6432843540562,695.850258214383,-96.9718132105349,9.90437908933705,"a",NA,99.4071797449118,795.796943376695,"b2",NA,259.540752369873,-0.331347275803483,"g1","b",1254.24078051285,-0.392950418436143,-5898.41742434758,-6.32230628727882,0.221396927017117,"y","k1","h",0
11.4795826236735,-7.04693166073412,-0.655450690696249,"v",NA,"l",-2.40995626113564,-11.8652815122949,-14.293536433124,294.87882424878,-13.1237078068156,10.886268876285,"e",NA,42.1255463212542,-516.674347418959,"b1",-2671.41366732618,69.9772769915499,-0.836583589403639,"u4","b",-311.531250883515,-1.15847373039143,-5884.78609550205,21.8755294963791,-0.217728485961493,"b","m1","m",0
13.9444890082877,-7.04693166073412,-0.0643993143963162,"s",NA,"u",-0.217320102727041,-18.4436227240534,-48.877598314519,1311.60895461057,-35.6739364532731,11.120348956546,"d",NA,187.37270780151,-1000.10161262782,"y1",55.8435042667383,163.965438574702,-0.91762237766839,"g2","a",-1703.95258305694,-1.10403262842508,-5897.60103095164,13.0294807423902,-0.166204969628674,"b","k1","n",0
-240.851399639565,-7.04693166073412,-0.205577361498261,"s",NA,"s",-0.710265701595694,-17.3601630702792,-18.4061219887622,1656.20763582689,-42901628.8117282,11.1742869549262,"e",NA,236.601090832413,1306.92061697131,"t1",-2925.83955738662,461.729275491647,-0.4689478884942,"z4","a",460.696213544679,-1.12676493071923,-5873.78070550319,-6.44169032799351,-0.160356281209894,"b","e2","r",0
12.2207880184234,-7.19221896104269e-80,-0.378889217828633,"s",FALSE,"l",-1.45410117515735,-12.7683149123183,-270.367587959281,420.457683336519,-5294.48160665482,11.1252701945433,"b",NA,60.0653833337885,902.141138480189,"z2",-2323.2516538447,263.836800823096,0.268783670422523,"v4","a",452.080963044404,-1.10961147920992,-5882.90664265803,17.1246507626366,0.348192990014669,"b","m1","m",0
-88.0711856689095,-7.04693166073412,-0.313699727795552,"s",NA,"l",-1.21292886603344,-15.8373654886214,-25.161010144623,1331.90440543491,-13.1237078068156,10.8999069778304,"e",NA,190.272057919273,199.077772241808,"a1",NA,401.546575903147,-0.432205993084165,"h3","a",464.187186232281,-1.15674787285223,-5907.24617288034,-14.9287761338194,-0.0631885001454386,"b","c1","s",0
42.283241007249,-7.04693166073412,-0.505975799408276,"s",NA,"l",-1.66965444778092,-12.1792231938215,-304.480979992144,275.402265913234,-106342.505799603,10.4485195592829,"b",NA,39.3431808447477,395.403441555854,"j2",NA,315.754456607915,-0.341861872840981,"f4","b",194.130934501847,-1.14651281744043,-5905.92330162861,17.8403504326755,0.244524274675801,"y","m1","x",0
-307.719069131528,-7.04693166073412,-0.0691403682169039,"s",NA,"u",-0.244705969330855,-19.4228862162866,-82.8516858647391,2182.07955640431,-263.596717722922,10.4847318502756,"a",NA,311.725650914902,-948.812966780174,"p1",-2633.1246684878,276.561126257591,-0.0631295478959779,"i2","a",-1133.92108146282,-1.15513468239219,-5893.89780112317,-7.94087909053438,0.250978078420522,"b","s1","l",0
-276.356358454334,-7.04693166073412,-0.339248740050942,"s",NA,"s",-1.10426881466992,-13.644284374279,-143.848429356085,509.33416871793,-106342.505799603,11.1340176728919,"d",NA,72.7620241025614,293.44822105611,"c1",NA,182.894150301374,-0.0507508340775083,"h3","a",-386.583157194851,-1.15584602272872,-5883.54805296324,12.0489904247599,0.0720652958082422,"b","z2","s",0
-70.2951035391547,-7.04693166073412,-0.672966250644531,"s",FALSE,"l",-2.61579196819011,-11.1440275629256,-255.048577438585,248.463610342525,-317002542.025359,10.4436824956862,"b",NA,35.4948014775035,92.9674159491691,"p1",-1570.0023896707,172.465064062066,-0.203341046490087,"g3","b",245.05185937008,-1.15825369437802,-5892.00513758548,25.2211119071543,-0.278328252433855,"b","r1","x",0
-146.407594135466,-7.04693166073412,-0.328317977075698,"s",NA,"s",-1.44615043969173,-16.0750770779382,-134.835705179572,787.462038329073,-15782627.2326032,9.86137793606172,"d",NA,112.494576904153,936.906673994113,"j2",-1105.29196262708,331.823360615037,-0.363331098635314,"f1","a",-573.155214339458,-0.928214094990335,-5891.94771667928,-2.90764828687949,0.23721444605679,"b","e2","s",0
-9.92777749133179,-7.04693166073412,-0.62647758401488,"s",FALSE,"l",-2.15464931118395,-11.794915273332,-164.213779241815,271.867460761901,-15782627.2326032,10.2973046169973,"d",NA,38.8382086802716,-485.404402333978,"v1",-587.773532510314,82.672147697378,-0.0259665294951588,"l4","b",-218.159083161115,-1.15676590789401,-5893.3445683301,11.4064706525366,-0.0873614969694718,"b","k1","x",0
-15.0926984395585,-7.04693166073412,-0.601060267698951,"s",NA,"l",-2.05040633507911,-12.0430013722396,-195.398329008426,253.820330143481,-13.1237078068156,10.981042266226,"c",NA,36.2600471633545,194.871671579881,"o2",NA,46.0339857215099,1.10565955587882,"p1","b",-189.892087022716,-1.15835242864017,-5898.0434720872,-12.3799698656977,0.14241485493103,"b","k1","m",0
-203.389042652156,-9.25501203950408e-54,-0.551410898522241,"s",NA,"l",-2.03980535445828,-13.0849629876511,-68.6091817668406,953.062450737484,-263.596717722922,9.80850666018389,"e",NA,136.151778676783,749.700718303432,"h2",-3039.04175922861,352.569346955784,0.00371837391021614,"l4","a",445.474290555665,-0.833537101325894,-5935.46191697571,14.0204554079862,-0.341029919107117,"b","m1","s",0
-56.1839673129567,-7.04693166073412,-0.778191306273686,"s",NA,"l",-3.33754206545837,-10.1286788199423,-125.939872635772,277.490684035543,-13.1237078068156,10.788719804654,"e",NA,39.6415262907918,-203.636130086754,"v1",NA,123.904660597667,1.33840218755,"f1","b",-268.320113821527,-1.11873932170183,-5899.97708572075,11.2533090467802,0.201245947950407,"b","s1","x",1
-72.9803500902354,-7.04693166073412,-0.925032278772444,"s",NA,"l",-3.26598544626776,-9.93607379406318,-208.495364068357,76.0552455864474,-263.596717722922,11.1000128133322,"a",NA,10.8650350837782,-644.588673857139,"z2",NA,259.319665880598,-0.0782477291940115,"h3","b",-96.2915503907609,-0.983643899018596,-5905.60182788037,53.0128146669192,0.00722900333610264,"b","k1","x",0
-314.865505798333,-7.04693166073412,-0.286965452085016,"v",FALSE,"l",-1.06274830723833,-15.5315429885136,-76.1330030818423,1228.26605042563,-263.596717722922,10.087866845686,"a",NA,175.466578632232,1810.11775446461,"k1",NA,273.536090418667,0.179675476625647,"r3","a",1454.7179668171,-1.09217571390795,-5888.93451490531,-2.28954371919226,-0.0745973368118587,"b","s2","n",0
-136.608865657528,-7.04693166073412,-0.394429338685004,"s",NA,"s",-1.492088022382,-13.1855506241173,-84.872290489208,310.900528474798,-14391.8931424805,11.1274976425149,"a",NA,44.4143612106854,69.0154264705768,"z2",-2135.12346255768,260.102856554389,-0.337605700964899,"t4","a",-335.515328349711,-1.15377821065599,-5887.9130935342,4.63995879694405,0.621867898098712,"b","k1","s",0
97.7251654332229,-7.04693166073412,-0.330161720228149,"s",FALSE,"l",-1.20321130046435,-12.8810813209126,-184.785327346902,673.97759138352,-35.6739364532731,9.70533485885339,"e",NA,96.2825130547886,1904.41925080905,"k1",212.358497781841,190.175453107394,0.10383911341645,"z3","a",2109.48368229146,-1.15847413282926,-5898.9982768196,-3.34962139016918,-0.0747676441983558,"b","k1","y",0
249.305569255465,-7.04693166073412,-0.392717291472014,"s",FALSE,"w",-1.39402895163931,-13.0984949566824,-98.041046668916,808.944640986279,-4.82794229406863,10.6040421810723,"e",NA,115.563520140897,2791.64567026352,"b1",NA,252.865911865644,0.244796172550582,"p1","a",-1426.97181205137,-1.06439495852414,-5876.73982196074,2.83099278427005,0.545631306252662,"b","w1","d",0
-192.975957812786,-7.04693166073412,-0.74645258486364,"s",NA,"l",-2.71826811419148,-11.2892706971951,-247.047879639686,301.769150397093,-15782627.2326032,10.7793711918126,"e",NA,43.1098786281562,573.279828280094,"b2",-2359.58560578965,250.745288751159,-0.283485644584811,"g3","b",321.600850755173,-1.1548245393908,-5898.37804142933,-11.1328150919368,0.247406203082903,"b","s1","m",0
-100.689115614854,-6.57554078768621e-05,-0.471339767330093,"s",NA,"s",-1.65640322200488,-13.4137898351122,-155.834821498711,252.759161770429,-39121.221606329,9.69253451482049,"d",NA,36.1084516814898,8.38821785607375,"p1",-1379.10976974823,184.780895829275,0.308027145031965,"h4","a",-369.08555805447,-1.13969472455755,-5893.37008479015,-2.70235688487656,-0.258990322511787,"b","z2","s",0
-93.2143003480406,-7.04693166073412,-0.571033593501896,"s",FALSE,"l",-2.0230204684753,-12.4065602735477,-189.793737273593,325.381358076932,-42901628.8117282,10.7639495061506,"c",NA,46.4830511538475,-104.570917454506,"o2",NA,50.5148596633785,0.234436956799154,"n2","b",122.455148677984,-0.940915108203288,-5895.4940917452,34.1611694308681,0.053665397580954,"b","s1","m",0
-125.967704705906,-7.04693166073412,-0.457643389626173,"s",NA,"l",-1.492088022382,-12.2342532012155,-35.137486868131,370.170900799813,-5294.48160665482,10.4865228897155,"e",NA,52.8815572571161,-389.653405155586,"x2",-2183.88327827659,224.506523586899,-0.0959957193129223,"g1","b",-219.953982660785,-1.15847837845878,-5887.86527556033,-1.50795961418894,-0.100443731988741,"b","z2","x",0
-227.082793025599,-7.04693166073412,-0.341487571021775,"s",FALSE,"u",-1.30745427656919,-14.2279633051632,-117.507813678986,657.670001614076,-4.82794229406863,10.7736545197876,"a",NA,93.9528573734395,2588.05600814559,"h2",NA,341.264246575054,-0.429739348594533,"h3","a",-1444.75921267347,-1.15469466734783,-5890.40702239645,-2.8763290948424,-0.294130832721394,"y","r2","l",0
-92.0100211878304,-7.04693166073412,-0.773450252453098,"s",NA,"l",-3.44443528671842,-11.2152959331572,-151.389491324879,198.428794725447,-13.1237078068156,11.0540631598491,"a",NA,28.3469706750638,-458.34205687766,"x2",-1779.18984997987,266.232021806426,-0.154807324916224,"b3","b",-315.722020697476,-1.14925628181458,-5913.78783957492,6.94240957970582,0.0668044463573806,"b","z2","m",0
-4.57727578237537,-7.04693166073412,-0.554308209190378,"s",NA,"l",-2.18203517778777,-11.7899535513539,-256.730575622572,338.919734489301,-15782627.2326032,10.9753991311935,"b",NA,48.417104927043,-218.26454646585,"z2",NA,257.757039717548,0.340742026181993,"p2","b",-249.600540691415,-1.15386164166504,-5890.0834886903,65.1922923871312,-0.170698628746446,"b","z2","m",0
